item_id,authors,title,venue,year
406727,"['Anne Wu', 'Kianté Brantley', 'Noriyuki Kojima', 'Yoav Artzi']",lilGym: Natural Language Visual Reasoning with Reinforcement Learning.,ACL,2023
406728,"['Zixiu Wu', 'Simone Balloccu', 'Ehud Reiter', 'Rim Helaoui', 'Diego Reforgiato Recupero', 'Daniele Riboni']",Are Experts Needed? On Human Evaluation of Counselling Reflection Generation.,ACL,2023
406730,"['Siyue Wu', 'Hongzhan Chen', 'Xiaojun Quan', 'Qifan Wang', 'Rui Wang 0005']",AD-KD: Attribution-Driven Knowledge Distillation for Language Model Compression.,ACL,2023
406731,"['Shaoxiang Wu', 'Damai Dai', 'Ziwei Qin', 'Tianyu Liu 0001', 'Binghuai Lin', 'Yunbo Cao', 'Zhifang Sui']",Denoising Bottleneck with Mutual Information Maximization for Video Multimodal Fusion.,ACL,2023
406735,"['Weiqi Wu', 'Chengyue Jiang', 'Yong Jiang', 'Pengjun Xie', 'Kewei Tu']",Do PLMs Know and Understand Ontological Knowledge?,ACL,2023
406736,"['Qianhui Wu', 'Huiqiang Jiang', 'Haonan Yin', 'Börje Karlsson 0001', 'Chin-Yew Lin']",Multi-Level Knowledge Distillation for Out-of-Distribution Detection in Text.,ACL,2023
406737,"['Te-Lin Wu', 'Satwik Kottur', 'Andrea Madotto', 'Mahmoud Azab', 'Pedro Rodríguez 0001', 'Babak Damavandi', 'Nanyun Peng', 'Seungwhan Moon']",SIMMC-VR: A Task-oriented Multimodal Dialog Dataset with Situated and Immersive VR Streams.,ACL,2023
406743,"['Shan Wu', 'Chunlei Xin', 'Hongyu Lin', 'Xianpei Han', 'Cao Liu', 'Jiansong Chen', 'Fan Yang 0087', 'Guanglu Wan', 'Le Sun 0001']",Ambiguous Learning from Retrieval: Towards Zero-shot Semantic Parsing.,ACL,2023
406746,"['Te-Lin Wu', 'Caiqi Zhang', 'Qingyuan Hu', 'Alexander Spangher', 'Nanyun Peng']",Learning Action Conditions from Instructional Manuals for Instruction Understanding.,ACL,2023
406747,"['Hongyi Wu', 'Hao Zhou', 'Man Lan', 'Yuanbin Wu', 'Yadong Zhang']",Connective Prediction for Implicit Discourse Relation Recognition via Knowledge Distillation.,ACL,2023
406748,"['Wen Wu', 'Chao Zhang 0031', 'Philip C. Woodland']",Estimating the Uncertainty in Emotion Attributes using Deep Evidential Regression.,ACL,2023
406749,"['Hongqiu Wu', 'Shaohua Zhang', 'Yuchen Zhang', 'Hai Zhao 0001']",Rethinking Masked Language Modeling for Chinese Spelling Correction.,ACL,2023
406753,"['Nuwa Xi', 'Sendong Zhao', 'Haochun Wang', 'Chi Liu', 'Bing Qin 0001', 'Ting Liu 0001']",UniCoRN: Unified Cognitive Signal ReconstructioN bridging cognitive signals and human language.,ACL,2023
406755,"['Mengzhou Xia', 'Mikel Artetxe', 'Chunting Zhou', 'Xi Victoria Lin', 'Ramakanth Pasunuru', 'Danqi Chen 0001', 'Luke Zettlemoyer', 'Veselin Stoyanov']",Training Trajectories of Language Models Across Scales.,ACL,2023
406764,"['Chaojun Xiao', 'Zhengyan Zhang', 'Xu Han 0007', 'Chi-Min Chan', 'Yankai Lin', 'Zhiyuan Liu 0001', 'Xiangyang Li', 'Zhonghua Li', 'Zhao Cao', 'Maosong Sun 0001']",Plug-and-Play Document Modules for Pre-trained Models.,ACL,2023
406765,"['Min Xiao', 'Junnan Zhu', 'Haitao Lin', 'Yu Zhou 0001', 'Chengqing Zong']",CFSum Coarse-to-Fine Contribution Network for Multimodal Summarization.,ACL,2023
406766,"['Zhongbin Xie', 'Thomas Lukasiewicz']",An Empirical Analysis of Parameter-Efficient Methods for Debiasing Pre-Trained Language Models.,ACL,2023
406770,"['Bo Xiong', 'Mojtaba Nayyeri', 'Shirui Pan', 'Steffen Staab']",Shrinking Embeddings for Hyper-Relational Knowledge Graphs.,ACL,2023
406773,"['Yuanjian Xu', 'Qi An', 'Jiahuan Zhang', 'Peng Li', 'Zaiqing Nie']",Hard Sample Aware Prompt-Tuning.,ACL,2023
406774,"['Hongcai Xu', 'Junpeng Bao', 'Wenbo Liu']",Double-Branch Multi-Attention based Graph Neural Network for Knowledge Graph Completion.,ACL,2023
406776,"['Derek Xu', 'Shuyan Dong', 'Changhan Wang', 'Suyoun Kim', 'Zhaojiang Lin', 'Bing Liu', 'Akshat Shrivastava', 'Shang-Wen Li 0001', 'Liang-Hsuan Tseng', 'Guan-Ting Lin', 'Alexei Baevski', 'Hung-yi Lee', 'Yizhou Sun', 'Wei Wang 0010']",Introducing Semantics into Speech Encoders.,ACL,2023
406781,"['Weiwen Xu', 'Xin Li 0056', 'Yang Deng 0002', 'Wai Lam', 'Lidong Bing']",PeerDA: Data Augmentation via Modeling Peer Relation for Span Identification Tasks.,ACL,2023
406788,"['Weizhi Xu 0002', 'Qiang Liu 0006', 'Shu Wu', 'Liang Wang 0001']",Counterfactual Debiasing for Fact Verification.,ACL,2023
406789,"['Haike Xu', 'Zongyu Lin', 'Jing Zhou', 'Yanan Zheng', 'Zhilin Yang']",A Universal Discriminator for Zero-Shot Generalization.,ACL,2023
406790,"['Jiashu Xu', 'Mingyu Derek Ma', 'Muhao Chen']",Can NLI Provide Proper Indirect Supervision for Low-resource Biomedical Relation Extraction?,ACL,2023
406791,"['Yan Xu', 'Mahdi Namazifar', 'Devamanyu Hazarika', 'Aishwarya Padmakumar', 'Yang Liu 0004', 'Dilek Hakkani-Tür']",KILM: Knowledge Injection into Encoder-Decoder Language Models.,ACL,2023
406792,"['Shicheng Xu', 'Liang Pang', 'Huawei Shen', 'Xueqi Cheng']",BERM: Training the Balanced and Extractable Representation for Matching to Improve Generalization Ability of Dense Retrieval.,ACL,2023
406793,"['Wenda Xu', 'Xian Qian', 'Mingxuan Wang', 'Lei Li 0005', 'William Yang Wang']",SESCORE2: Learning Text Generation Evaluation via Synthesizing Realistic Mistakes.,ACL,2023
406794,"['Albert Xu', 'Xiang Ren', 'Robin Jia']",Contrastive Novelty-Augmented Learning: Anticipating Outliers with Large Language Models.,ACL,2023
406795,"['Zhiyang Xu', 'Ying Shen', 'Lifu Huang']",MultiInstruct: Improving Multi-Modal Zero-Shot Learning via Instruction Tuning.,ACL,2023
406796,"['Fangyuan Xu', 'Yixiao Song', 'Mohit Iyyer', 'Eunsol Choi']",A Critical Evaluation of Evaluations for Long-form Question Answering.,ACL,2023
406797,"['Yi Xu 0004', 'Shuqian Sheng', 'Jiexing Qi', 'Luoyi Fu', 'Zhouhan Lin', 'Xinbing Wang', 'Chenghu Zhou']",Unsupervised Graph-Text Mutual Conversion with a Unified Pretrained Language Model.,ACL,2023
406798,"['Yi Xu 0004', 'Shuqian Sheng', 'Bo Xue', 'Luoyi Fu', 'Xinbing Wang', 'Chenghu Zhou']",Exploring and Verbalizing Academic Ideas by Concept Co-occurrence.,ACL,2023
406799,"['Jing Xu', 'Megan Ung', 'Mojtaba Komeili', 'Kushal Arora', 'Y-Lan Boureau', 'Jason Weston']",Learning New Skills after Deployment: Improving open-domain internet-driven dialogue with human feedback.,ACL,2023
406800,"['Benfeng Xu', 'Quan Wang', 'Yajuan Lyu', 'Dai Dai', 'Yongdong Zhang 0001', 'Zhendong Mao']",S2ynRE: Two-stage Self-training with Synthetic data for Low-resource Relation Extraction.,ACL,2023
406801,"['Lvxiaowei Xu', 'Jianwang Wu', 'Jiawei Peng', 'Zhilin Gong', 'Ming Cai', 'Tianxiang Wang']",Enhancing Language Representation with Constructional Information for Natural Language Understanding.,ACL,2023
406802,"['Jiacheng Xu', 'Caiming Xiong', 'Silvio Savarese', 'Yingbo Zhou']",Best-k Search Algorithm for Neural Text Generation.,ACL,2023
406806,"['Liyan Xu', 'Chenwei Zhang', 'Xian Li', 'Jingbo Shang', 'Jinho D. Choi']",Towards Open-World Product Attribute Mining: A Lightly-Supervised Approach.,ACL,2023
406807,"['Xiaojun Xue', 'Chunxia Zhang 0001', 'Tianxiang Xu', 'Zhendong Niu']",Constrained Tuple Extraction with Interaction-Aware Network.,ACL,2023
406810,"['Aditya Yadavalli', 'Alekhya Yadavalli', 'Vera Tobin']",SLABERT Talk Pretty One Day: Modeling Second Language Acquisition with BERT.,ACL,2023
406812,"['Konstantin Yakovlev', 'Alexander Podolskiy', 'Andrey Bout', 'Sergey I. Nikolenko', 'Irina Piontkovskaya']",GEC-DePenD: Non-Autoregressive Grammatical Error Correction with Decoupled Permutation and Decoding.,ACL,2023
406815,"['Ryosuke Yamaki', 'Tadahiro Taniguchi', 'Daichi Mochihashi']",Holographic CCG Parsing.,ACL,2023
406817,"['Shohei Yamasaki', 'Yuya Sasaki 0001', 'Panagiotis Karras', 'Makoto Onizuka']",Holistic Prediction on a Time-Evolving Attributed Graph.,ACL,2023
406819,"['Hao Yan', 'Saurabh Srivastava', 'Yintao Tai', 'Sida I. Wang', 'Wen-tau Yih', 'Ziyu Yao']",Learning to Simulate Natural Language Feedback for Interactive Semantic Parsing.,ACL,2023
406820,"['Yiming Yan', 'Tao Wang', 'Chengqi Zhao', 'Shujian Huang', 'Jiajun Chen', 'Mingxuan Wang']",BLEURT Has Universal Translations: An Analysis of Automatic Metrics by Minimum Risk Training.,ACL,2023
406821,"['Dongjie Yang', 'Zhuosheng Zhang 0001', 'Hai Zhao 0001']",Learning Better Masking for Better Language Model Pre-training.,ACL,2023
406822,"['Soyoung Yang', 'Minseok Choi', 'Youngwoo Cho', 'Jaegul Choo']",HistRED: A Historical Document-Level Relation Extraction Dataset.,ACL,2023
406827,"['Sen Yang', 'Shujian Huang', 'Wei Zou', 'Jianbing Zhang', 'Xinyu Dai', 'Jiajun Chen']",Local Interpretation of Transformer Based on Linear Decomposition.,ACL,2023
406829,"['Dingyi Yang', 'Qin Jin']",Attractive Storyteller: Stylized Visual Storytelling with Unpaired Text.,ACL,2023
406830,"['Kevin Yang', 'Dan Klein', 'Nanyun Peng', 'Yuandong Tian']",DOC: Improving Long Story Coherence With Detailed Outline Control.,ACL,2023
406833,"['Songlin Yang', 'Roger Levy', 'Yoon Kim']",Unsupervised Discontinuous Constituency Parsing with Mildly Context-Sensitive Grammars.,ACL,2023
406836,"['Kexin Yang', 'Dayiheng Liu', 'Wenqiang Lei', 'Baosong Yang', 'Xiangpeng Wei', 'Zhengyuan Liu', 'Jun Xie']",Fantastic Expressions and Where to Find Them: Chinese Simile Generation with Multiple Constraints.,ACL,2023
406838,"['Xianjun Yang', 'Yujie Lu', 'Linda R. Petzold']",Few-Shot Document-Level Event Argument Extraction.,ACL,2023
406839,"['Bang Yang', 'Fenglin Liu', 'Xian Wu', 'Yaowei Wang', 'Xu Sun 0001', 'Yuexian Zou']",MultiCapCLIP: Auto-Encoding Prompts for Zero-Shot Multilingual Visual Captioning.,ACL,2023
406841,"['Linyi Yang', 'Yingpeng Ma', 'Yue Zhang 0004']",Measuring Consistency in Text-based Financial Forecasting Models.,ACL,2023
406842,"['Jian Yang 0030', 'Shuming Ma', 'Li Dong 0004', 'Shaohan Huang', 'Haoyang Huang', 'Yuwei Yin', 'Dongdong Zhang 0001', 'Liqun Yang', 'Furu Wei', 'Zhoujun Li 0001']",GanLM: Encoder-Decoder Pre-training with an Auxiliary Discriminator.,ACL,2023
406844,"['Xu Yang', 'Jiawei Peng', 'Zihua Wang', 'Haiyang Xu', 'Qinghao Ye', 'Chenliang Li', 'Songfang Huang', 'Fei Huang 0004', 'Zhangzikang Li', 'Yu Zhang 0004']",Transforming Visual Scene Graphs to Image Captions.,ACL,2023
406845,"['Shiping Yang', 'Renliang Sun', 'Xiaojun Wan 0001']",A New Dataset and Empirical Study for Sentence Simplification in Chinese.,ACL,2023
406847,"['Songlin Yang', 'Kewei Tu']","Don&apos;t Parse, Choose Spans! Continuous and Discontinuous Constituency Parsing via Autoregressive Span Selection.",ACL,2023
406850,"['Chenghao Yang', 'Fan Yin', 'He He 0001', 'Kai-Wei Chang', 'Xiaofei Ma 0001', 'Bing Xiang']",Efficient Shapley Values Estimation by Amortization for Text Classification.,ACL,2023
406851,"['Jiuding Yang', 'Yakun Yu', 'Di Niu', 'Weidong Guo', 'Yu Xu']",ConFEDE: Contrastive Feature Decomposition for Multimodal Sentiment Analysis.,ACL,2023
406853,"['Weiyi Yang', 'Richong Zhang', 'Junfan Chen', 'Lihong Wang', 'Jaein Kim']",Prototype-Guided Pseudo Labeling for Semi-Supervised Text Classification.,ACL,2023
406856,"['Bingsheng Yao', 'Prithviraj Sen', 'Lucian Popa 0001', 'James A. Hendler', 'Dakuo Wang']",Are Human Explanations Always Helpful? Towards Objective Evaluation of Human Natural Language Explanations.,ACL,2023
406858,"['Qinyuan Ye', 'Iz Beltagy', 'Matthew E. Peters', 'Xiang Ren', 'Hannaneh Hajishirzi']",FiD-ICL: A Fusion-in-Decoder Approach for Efficient In-Context Learning.,ACL,2023
406859,"['Zhenhui Ye', 'Rongjie Huang', 'Yi Ren 0006', 'Ziyue Jiang 0001', 'Jinglin Liu', 'Jinzheng He', 'Xiang Yin 0006', 'Zhou Zhao']",CLAPSpeech: Learning Prosody from Text Context with Contrastive Language-Audio Pre-Training.,ACL,2023
406860,"['Hai Ye', 'Qizhe Xie', 'Hwee Tou Ng']",Multi-Source Test-Time Adaptation as Dueling Bandits for Extractive Question Answering.,ACL,2023
406861,"['Aditya Yedetore', 'Tal Linzen', 'Robert Frank 0001', 'R. Thomas McCoy']",How poor is the stimulus? Evaluating hierarchical generalization in neural networks trained on child-directed speech.,ACL,2023
406862,"['Pengcheng Yin', 'Wen-Ding Li', 'Kefan Xiao', 'Abhishek Rao', 'Yeming Wen', 'Kensen Shi', 'Joshua Howland', 'Paige Bailey', 'Michele Catasta', 'Henryk Michalewski', 'Oleksandr Polozov', 'Charles Sutton']",Natural Language to Code Generation in Interactive Data Science Notebooks.,ACL,2023
406864,"['Fan Yin', 'Jesse Vig', 'Philippe Laban', 'Shafiq Joty', 'Caiming Xiong', 'Chien-Sheng Wu']",Did You Read the Instructions? Rethinking the Effectiveness of Task Definitions in Instruction Learning.,ACL,2023
406865,"['Shengming Yin', 'Chenfei Wu', 'Huan Yang 0005', 'Jianfeng Wang', 'Xiaodong Wang', 'Minheng Ni', 'Zhengyuan Yang', 'Linjie Li', 'Shuguang Liu', 'Fan Yang 0024', 'Jianlong Fu', 'Ming Gong', 'Lijuan Wang', 'Zicheng Liu 0001', 'Houqiang Li', 'Nan Duan']",NUWA-XL: Diffusion over Diffusion for eXtremely Long Video Generation.,ACL,2023
406866,"['Yongjing Yin', 'Jiali Zeng', 'Yafu Li', 'Fandong Meng', 'Jie Zhou 0016', 'Yue Zhang 0004']",Consistency Regularization Training for Compositional Generalization.,ACL,2023
406868,"['Zheng Xin Yong', 'Hailey Schoelkopf', 'Niklas Muennighoff', 'Alham Fikri Aji', 'David Ifeoluwa Adelani', 'Khalid Almubarak', 'M. Saiful Bari', 'Lintang Sutawika', 'Jungo Kasai', 'Ahmed Baruwa', 'Genta Indra Winata', 'Stella Biderman', 'Edward Raff', 'Dragomir Radev', 'Vassilina Nikoulina']",BLOOM+1: Adding Language Support to BLOOM for Zero-Shot Prompting.,ACL,2023
406869,"['KiYoon Yoo', 'Wonhyuk Ahn', 'Jiho Jang', 'Nojun Kwak']",Robust Multi-bit Natural Language Watermarking through Invariant Features.,ACL,2023
406870,"['Haneul Yoo', 'Rifki Afina Putri', 'Changyoon Lee', 'Youngin Lee', 'So-Yeon Ahn', 'Dongyeop Kang', 'Alice Oh']",Rethinking Annotation: Can Language Learners Contribute?,ACL,2023
406872,"['Soyoung Yoon', 'Sungjoon Park', 'Gyuwan Kim', 'Junhee Cho', 'Kihyo Park', 'Gyu Tae Kim', 'Minjoon Seo', 'Alice Oh']",Towards standardizing Korean Grammatical Error Correction: Datasets and Annotation.,ACL,2023
406879,"['Tianshu Yu', 'Haoyu Gao', 'Ting-En Lin', 'Min Yang 0007', 'Yuchuan Wu', 'Wentao Ma', 'Chao Wang', 'Fei Huang 0004', 'Yongbin Li']",Speech-Text Pre-training for Spoken Dialog Understanding with Explicit Cross-Modal Alignment.,ACL,2023
406882,"['Jianfei Yu', 'Ziyan Li', 'Jieming Wang', 'Rui Xia']",Grounded Multimodal Named Entity Recognition on Social Media.,ACL,2023
406883,"['Mo Yu', 'Jiangnan Li', 'Shunyu Yao', 'Wenjie Pang', 'Xiaochen Zhou', 'Xiao Zhou 0004', 'Fandong Meng', 'Jie Zhou 0016']",Personality Understanding of Fictional Characters during Book Reading.,ACL,2023
406886,"['Ping Yu', 'Tianlu Wang', 'Olga Golovneva', 'Badr AlKhamissi', 'Siddharth Verma', 'Zhijing Jin', 'Gargi Ghosh', 'Mona T. Diab', 'Asli Celikyilmaz']",ALERT: Adapt Language Models to Reasoning Tasks.,ACL,2023
406888,"['Lei Yu', 'Yang Xu 0023']",Word sense extension.,ACL,2023
406889,"['Zichun Yu', 'Chenyan Xiong', 'Shi Yu', 'Zhiyuan Liu 0001']",Augmentation-Adapted Retriever Improves Generalization of Language Models as Generic Plug-In.,ACL,2023
406890,"['Tiezheng Yu', 'Hanchao Yu', 'Davis Liang', 'Yuning Mao', 'Shaoliang Nie', 'Po-Yao Huang 0001', 'Madian Khabsa', 'Pascale Fung', 'Yi-Chia Wang']",Generating Hashtags for Short-form Videos with Guided Signals.,ACL,2023
406892,"['Jianfei Yu', 'Qiankun Zhao', 'Rui Xia']",Cross-Domain Data Augmentation with Domain-Adaptive Language Modeling for Aspect-Based Sentiment Analysis.,ACL,2023
406893,"['Yue Yu', 'Rongzhi Zhang', 'Ran Xu', 'Jieyu Zhang', 'Jiaming Shen', 'Chao Zhang 0014']",Cold-Start Data Selection for Better Few-shot Language Model Fine-tuning: A Prompt-based Uncertainty Propagation Approach.,ACL,2023
406895,"['Hongyi Yuan', 'Zheng Yuan 0002', 'Chuanqi Tan', 'Fei Huang 0004', 'Songfang Huang']",HyPe: Better Pre-trained Language Model Fine-tuning with Hidden Representation Perturbation.,ACL,2023
406896,"['Siyu Yuan', 'Jiangjie Chen', 'Ziquan Fu', 'Xuyang Ge', 'Soham Shah', 'Charles Robert Jankowski', 'Yanghua Xiao', 'Deqing Yang']",Distilling Script Knowledge from Large Language Models for Constrained Language Planning.,ACL,2023
406897,"['Changsen Yuan', 'Heyan Huang', 'Yixin Cao 0002', 'Yonggang Wen 0001']",Discriminative Reasoning with Sparse Event Representation for Document-level Event-Event Relation Extraction.,ACL,2023
406901,"['Siyu Yuan', 'Deqing Yang', 'Jinxi Liu', 'Shuyu Tian', 'Jiaqing Liang', 'Yanghua Xiao', 'Rui Xie']",Causality-aware Concept Extraction based on Knowledge-guided Prompting.,ACL,2023
406904,"['Xiang Yue', 'Huseyin A. Inan', 'Xuechen Li', 'Girish Kumar', 'Julia McAnallen', 'Hoda Shajari', 'Huan Sun 0001', 'David Levitan', 'Robert Sim']",Synthetic Text Generation with Differential Privacy: A Simple and Practical Recipe.,ACL,2023
406905,"['Zihao Yue', 'Qi Zhang', 'Anwen Hu', 'Liang Zhang', 'Ziheng Wang', 'Qin Jin']",Movie101: A New Movie Understanding Benchmark.,ACL,2023
406906,"['Zhenrui Yue', 'Huimin Zeng', 'Mengfei Lan', 'Heng Ji', 'Dong Wang 0002']",Zero- and Few-Shot Event Detection via Prompt-Based Meta Learning.,ACL,2023
406907,"['Zhenrui Yue', 'Huimin Zeng', 'Yang Zhang 0031', 'Lanyu Shang', 'Dong Wang 0002']",MetaAdapt: Domain Adaptive Few-Shot Misinformation Detection via Meta Learning.,ACL,2023
406910,"['Daoguang Zan', 'Bei Chen', 'Fengji Zhang', 'Dianjie Lu', 'Bingchao Wu', 'Bei Guan', 'Yongji Wang 0002', 'Jian-Guang Lou']",Large Language Models Meet NL2Code: A Survey.,ACL,2023
406914,"['Weihao Zeng', 'Keqing He 0001', 'Yejie Wang', 'Chen Zeng', 'Jingang Wang', 'Yunsen Xian', 'Weiran Xu']",FutureTOD: Teaching Future Knowledge to Pre-trained Language Model for Task-Oriented Dialogue.,ACL,2023
406915,"['Jiali Zeng', 'Yufan Jiang', 'Yongjing Yin', 'Yi Jing', 'Fandong Meng', 'Binghuai Lin', 'Yunbo Cao', 'Jie Zhou 0016']",Soft Language Clustering for Multilingual Model Pre-training.,ACL,2023
406916,"['Hongwei Zeng', 'Bifan Wei', 'Jun Liu', 'Weiping Fu']","Synthesize, Prompt and Transfer: Zero-shot Conversational Question Generation with Pre-trained Language Model.",ACL,2023
406918,"['Weihao Zeng', 'Lulu Zhao', 'Keqing He 0001', 'Ruotong Geng', 'Jingang Wang', 'Wei Wu 0014', 'Weiran Xu']",Seen to Unseen: Exploring Compositional Generalization of Multi-Attribute Controllable Dialogue Generation.,ACL,2023
406919,"['Guangtao Zeng', 'Peiyuan Zhang', 'Wei Lu 0011']","One Network, Many Masks: Towards More Parameter-Efficient Transfer Learning.",ACL,2023
406920,"['Rodolfo Zevallos', 'Núria Bel']",Hints on the data for language modeling of synthetic languages with transformers.,ACL,2023
406921,"['Yuheng Zha', 'Yichi Yang', 'Ruichen Li', 'Zhiting Hu']",AlignScore: Evaluating Factual Consistency with A Unified Alignment Function.,ACL,2023
406922,"['Zepeng Zhai', 'Hao Chen', 'Ruifan Li', 'Xiaojie Wang']",USSA: A Unified Table Filling Scheme for Structured Sentiment Analysis.,ACL,2023
406923,"['Pengwei Zhan', 'Jing Yang 0032', 'Xiao Huang', 'Chunlei Jing', 'Jingying Li', 'Liming Wang']",Contrastive Learning with Adversarial Examples for Alleviating Pathology of Language Model.,ACL,2023
406924,"['Runzhe Zhan', 'Xuebo Liu 0002', 'Derek F. Wong', 'Cuilian Zhang', 'Lidia S. Chao', 'Min Zhang 0005']",Test-time Adaptation for Machine Translation Evaluation by Uncertainty Minimization.,ACL,2023
406926,"['Mengxue Zhang', 'Zichao Wang 0001', 'Zhichao Yang 0001', 'Weiqi Feng', 'Andrew S. Lan']",Interpretable Math Word Problem Solution Generation via Step-by-step Planning.,ACL,2023
406927,"['Xu Zhang', 'Xiaojun Wan 0001']",MIL-Decoding: Detoxifying Language Models at Token-Level via Multiple Instance Learning.,ACL,2023
406936,"['Duzhen Zhang', 'Feilong Chen', 'Xiuyi Chen']",DualGATs: Dual Graph Attention Networks for Emotion Recognition in Conversations.,ACL,2023
406937,"['Feng Zhang', 'Wei Chen', 'Fei Ding', 'Tengjiao Wang']",Dual Class Knowledge Propagation Network for Multi-label Few-shot Intent Detection.,ACL,2023
406938,"['Qin Zhang', 'Shangsi Chen', 'Dongkuan Xu', 'Qingqing Cao', 'Xiaojun Chen 0006', 'Trevor Cohn', 'Meng Fang']",A Survey for Efficient Open Domain Question Answering.,ACL,2023
406940,"['Jiajie Zhang', 'Shulin Cao', 'Tingjian Zhang', 'Xin Lv', 'Juanzi Li', 'Lei Hou 0001', 'Jiaxin Shi', 'Qi Tian']",Reasoning over Hierarchical Question Decomposition Tree for Explainable Question Answering.,ACL,2023
406947,"['Mike Zhang', 'Rob van der Goot', 'Barbara Plank']",ESCOXLM-R: Multilingual Taxonomy-driven Pre-training for the Job Market Domain.,ACL,2023
406950,"['Zhuo Zhang', 'Xiangjing Hu', 'Jingyuan Zhang', 'Yating Zhang', 'Hui Wang', 'Lizhen Qu', 'Zenglin Xu']",FEDLEGAL: The First Real-World Federated Learning Benchmark for Legal NLP.,ACL,2023
